flow_id,source,target,target_name,enrolments,x,y,t
China to NSW,China,NSW,New South Wales,62154,0.0,0.05,0
China to NSW,China,NSW,New South Wales,62154,0.03571,0.04999,1
China to NSW,China,NSW,New South Wales,62154,0.07143,0.04997,2
China to NSW,China,NSW,New South Wales,62154,0.10714,0.04994,3
China to NSW,China,NSW,New South Wales,62154,0.14286,0.04989,4
China to NSW,China,NSW,New South Wales,62154,0.17857,0.04983,5
China to NSW,China,NSW,New South Wales,62154,0.21429,0.04977,6
China to NSW,China,NSW,New South Wales,62154,0.25,0.04969,7
China to NSW,China,NSW,New South Wales,62154,0.28571,0.04961,8
China to NSW,China,NSW,New South Wales,62154,0.32143,0.04952,9
China to NSW,China,NSW,New South Wales,62154,0.35714,0.04942,10
China to NSW,China,NSW,New South Wales,62154,0.39286,0.04932,11
China to NSW,China,NSW,New South Wales,62154,0.42857,0.04922,12
China to NSW,China,NSW,New South Wales,62154,0.46429,0.04912,13
China to NSW,China,NSW,New South Wales,62154,0.5,0.04901,14
China to NSW,China,NSW,New South Wales,62154,0.53571,0.04891,15
China to NSW,China,NSW,New South Wales,62154,0.57143,0.0488,16
China to NSW,China,NSW,New South Wales,62154,0.60714,0.0487,17
China to NSW,China,NSW,New South Wales,62154,0.64286,0.0486,18
China to NSW,China,NSW,New South Wales,62154,0.67857,0.0485,19
China to NSW,China,NSW,New South Wales,62154,0.71429,0.04841,20
China to NSW,China,NSW,New South Wales,62154,0.75,0.04833,21
China to NSW,China,NSW,New South Wales,62154,0.78571,0.04826,22
China to NSW,China,NSW,New South Wales,62154,0.82143,0.04819,23
China to NSW,China,NSW,New South Wales,62154,0.85714,0.04813,24
China to NSW,China,NSW,New South Wales,62154,0.89286,0.04809,25
China to NSW,China,NSW,New South Wales,62154,0.92857,0.04805,26
China to NSW,China,NSW,New South Wales,62154,0.96429,0.04803,27
China to NSW,China,NSW,New South Wales,62154,1.0,0.04802,28
China to VIC,China,VIC,Victoria,37466,0.0,0.13014,0
China to VIC,China,VIC,Victoria,37466,0.03571,0.13111,1
China to VIC,China,VIC,Victoria,37466,0.07143,0.13393,2
China to VIC,China,VIC,Victoria,37466,0.10714,0.13846,3
China to VIC,China,VIC,Victoria,37466,0.14286,0.14455,4
China to VIC,China,VIC,Victoria,37466,0.17857,0.15206,5
China to VIC,China,VIC,Victoria,37466,0.21429,0.16085,6
China to VIC,China,VIC,Victoria,37466,0.25,0.17078,7
China to VIC,China,VIC,Victoria,37466,0.28571,0.1817,8
China to VIC,China,VIC,Victoria,37466,0.32143,0.19348,9
China to VIC,China,VIC,Victoria,37466,0.35714,0.20596,10
China to VIC,China,VIC,Victoria,37466,0.39286,0.21902,11
China to VIC,China,VIC,Victoria,37466,0.42857,0.2325,12
China to VIC,China,VIC,Victoria,37466,0.46429,0.24627,13
China to VIC,China,VIC,Victoria,37466,0.5,0.26018,14
China to VIC,China,VIC,Victoria,37466,0.53571,0.27409,15
China to VIC,China,VIC,Victoria,37466,0.57143,0.28785,16
China to VIC,China,VIC,Victoria,37466,0.60714,0.30134,17
China to VIC,China,VIC,Victoria,37466,0.64286,0.31439,18
China to VIC,China,VIC,Victoria,37466,0.67857,0.32688,19
China to VIC,China,VIC,Victoria,37466,0.71429,0.33866,20
China to VIC,China,VIC,Victoria,37466,0.75,0.34958,21
China to VIC,China,VIC,Victoria,37466,0.78571,0.35951,22
China to VIC,China,VIC,Victoria,37466,0.82143,0.3683,23
China to VIC,China,VIC,Victoria,37466,0.85714,0.37581,24
China to VIC,China,VIC,Victoria,37466,0.89286,0.3819,25
China to VIC,China,VIC,Victoria,37466,0.92857,0.38643,26
China to VIC,China,VIC,Victoria,37466,0.96429,0.38925,27
China to VIC,China,VIC,Victoria,37466,1.0,0.39022,28
China to QLD,China,QLD,Queensland,13519,0.0,0.17115,0
China to QLD,China,QLD,Queensland,13519,0.03571,0.17295,1
China to QLD,China,QLD,Queensland,13519,0.07143,0.17815,2
China to QLD,China,QLD,Queensland,13519,0.10714,0.18649,3
China to QLD,China,QLD,Queensland,13519,0.14286,0.19772,4
China to QLD,China,QLD,Queensland,13519,0.17857,0.21157,5
China to QLD,China,QLD,Queensland,13519,0.21429,0.22778,6
China to QLD,China,QLD,Queensland,13519,0.25,0.24608,7
China to QLD,China,QLD,Queensland,13519,0.28571,0.26622,8
China to QLD,China,QLD,Queensland,13519,0.32143,0.28794,9
China to QLD,China,QLD,Queensland,13519,0.35714,0.31096,10
China to QLD,China,QLD,Queensland,13519,0.39286,0.33504,11
China to QLD,China,QLD,Queensland,13519,0.42857,0.3599,12
China to QLD,China,QLD,Queensland,13519,0.46429,0.38528,13
China to QLD,China,QLD,Queensland,13519,0.5,0.41093,14
China to QLD,China,QLD,Queensland,13519,0.53571,0.43657,15
China to QLD,China,QLD,Queensland,13519,0.57143,0.46196,16
China to QLD,China,QLD,Queensland,13519,0.60714,0.48682,17
China to QLD,China,QLD,Queensland,13519,0.64286,0.51089,18
China to QLD,China,QLD,Queensland,13519,0.67857,0.53391,19
China to QLD,China,QLD,Queensland,13519,0.71429,0.55563,20
China to QLD,China,QLD,Queensland,13519,0.75,0.57577,21
China to QLD,China,QLD,Queensland,13519,0.78571,0.59407,22
China to QLD,China,QLD,Queensland,13519,0.82143,0.61028,23
China to QLD,China,QLD,Queensland,13519,0.85714,0.62413,24
China to QLD,China,QLD,Queensland,13519,0.89286,0.63536,25
China to QLD,China,QLD,Queensland,13519,0.92857,0.64371,26
China to QLD,China,QLD,Queensland,13519,0.96429,0.64891,27
China to QLD,China,QLD,Queensland,13519,1.0,0.6507,28
China to WA,China,WA,Western Australia,4994,0.0,0.18605,0
China to WA,China,WA,Western Australia,4994,0.03571,0.18827,1
China to WA,China,WA,Western Australia,4994,0.07143,0.19471,2
China to WA,China,WA,Western Australia,4994,0.10714,0.20506,3
China to WA,China,WA,Western Australia,4994,0.14286,0.21897,4
China to WA,China,WA,Western Australia,4994,0.17857,0.23614,5
China to WA,China,WA,Western Australia,4994,0.21429,0.25623,6
China to WA,China,WA,Western Australia,4994,0.25,0.27893,7
China to WA,China,WA,Western Australia,4994,0.28571,0.30389,8
China to WA,China,WA,Western Australia,4994,0.32143,0.33081,9
China to WA,China,WA,Western Australia,4994,0.35714,0.35935,10
China to WA,China,WA,Western Australia,4994,0.39286,0.38919,11
China to WA,China,WA,Western Australia,4994,0.42857,0.42,12
China to WA,China,WA,Western Australia,4994,0.46429,0.45147,13
China to WA,China,WA,Western Australia,4994,0.5,0.48326,14
China to WA,China,WA,Western Australia,4994,0.53571,0.51505,15
China to WA,China,WA,Western Australia,4994,0.57143,0.54651,16
China to WA,China,WA,Western Australia,4994,0.60714,0.57733,17
China to WA,China,WA,Western Australia,4994,0.64286,0.60717,18
China to WA,China,WA,Western Australia,4994,0.67857,0.63571,19
China to WA,China,WA,Western Australia,4994,0.71429,0.66262,20
China to WA,China,WA,Western Australia,4994,0.75,0.68759,21
China to WA,China,WA,Western Australia,4994,0.78571,0.71028,22
China to WA,China,WA,Western Australia,4994,0.82143,0.73037,23
China to WA,China,WA,Western Australia,4994,0.85714,0.74754,24
China to WA,China,WA,Western Australia,4994,0.89286,0.76146,25
China to WA,China,WA,Western Australia,4994,0.92857,0.7718,26
China to WA,China,WA,Western Australia,4994,0.96429,0.77824,27
China to WA,China,WA,Western Australia,4994,1.0,0.78046,28
China to SA,China,SA,South Australia,6199,0.0,0.19505,0
China to SA,China,SA,South Australia,6199,0.03571,0.19758,1
China to SA,China,SA,South Australia,6199,0.07143,0.2049,2
China to SA,China,SA,South Australia,6199,0.10714,0.21666,3
China to SA,China,SA,South Australia,6199,0.14286,0.23249,4
China to SA,China,SA,South Australia,6199,0.17857,0.25201,5
China to SA,China,SA,South Australia,6199,0.21429,0.27485,6
China to SA,China,SA,South Australia,6199,0.25,0.30065,7
China to SA,China,SA,South Australia,6199,0.28571,0.32903,8
China to SA,China,SA,South Australia,6199,0.32143,0.35963,9
China to SA,China,SA,South Australia,6199,0.35714,0.39208,10
China to SA,China,SA,South Australia,6199,0.39286,0.42601,11
China to SA,China,SA,South Australia,6199,0.42857,0.46104,12
China to SA,China,SA,South Australia,6199,0.46429,0.49681,13
China to SA,China,SA,South Australia,6199,0.5,0.53296,14
China to SA,China,SA,South Australia,6199,0.53571,0.5691,15
China to SA,China,SA,South Australia,6199,0.57143,0.60487,16
China to SA,China,SA,South Australia,6199,0.60714,0.63991,17
China to SA,China,SA,South Australia,6199,0.64286,0.67383,18
China to SA,China,SA,South Australia,6199,0.67857,0.70628,19
China to SA,China,SA,South Australia,6199,0.71429,0.73688,20
China to SA,China,SA,South Australia,6199,0.75,0.76526,21
China to SA,China,SA,South Australia,6199,0.78571,0.79106,22
China to SA,China,SA,South Australia,6199,0.82143,0.81391,23
China to SA,China,SA,South Australia,6199,0.85714,0.83342,24
China to SA,China,SA,South Australia,6199,0.89286,0.84925,25
China to SA,China,SA,South Australia,6199,0.92857,0.86101,26
China to SA,China,SA,South Australia,6199,0.96429,0.86834,27
China to SA,China,SA,South Australia,6199,1.0,0.87086,28
China to ACT,China,ACT,Australian Capital Territory,4178,0.0,0.2034,0
China to ACT,China,ACT,Australian Capital Territory,4178,0.03571,0.20614,1
China to ACT,China,ACT,Australian Capital Territory,4178,0.07143,0.21409,2
China to ACT,China,ACT,Australian Capital Territory,4178,0.10714,0.22685,3
China to ACT,China,ACT,Australian Capital Territory,4178,0.14286,0.24403,4
China to ACT,China,ACT,Australian Capital Territory,4178,0.17857,0.26521,5
China to ACT,China,ACT,Australian Capital Territory,4178,0.21429,0.29,6
China to ACT,China,ACT,Australian Capital Territory,4178,0.25,0.318,7
China to ACT,China,ACT,Australian Capital Territory,4178,0.28571,0.3488,8
China to ACT,China,ACT,Australian Capital Territory,4178,0.32143,0.38201,9
China to ACT,China,ACT,Australian Capital Territory,4178,0.35714,0.41723,10
China to ACT,China,ACT,Australian Capital Territory,4178,0.39286,0.45405,11
China to ACT,China,ACT,Australian Capital Territory,4178,0.42857,0.49207,12
China to ACT,China,ACT,Australian Capital Territory,4178,0.46429,0.53089,13
China to ACT,China,ACT,Australian Capital Territory,4178,0.5,0.57011,14
China to ACT,China,ACT,Australian Capital Territory,4178,0.53571,0.60934,15
China to ACT,China,ACT,Australian Capital Territory,4178,0.57143,0.64816,16
China to ACT,China,ACT,Australian Capital Territory,4178,0.60714,0.68618,17
China to ACT,China,ACT,Australian Capital Territory,4178,0.64286,0.723,18
China to ACT,China,ACT,Australian Capital Territory,4178,0.67857,0.75822,19
China to ACT,China,ACT,Australian Capital Territory,4178,0.71429,0.79143,20
China to ACT,China,ACT,Australian Capital Territory,4178,0.75,0.82223,21
China to ACT,China,ACT,Australian Capital Territory,4178,0.78571,0.85023,22
China to ACT,China,ACT,Australian Capital Territory,4178,0.82143,0.87502,23
China to ACT,China,ACT,Australian Capital Territory,4178,0.85714,0.8962,24
China to ACT,China,ACT,Australian Capital Territory,4178,0.89286,0.91338,25
China to ACT,China,ACT,Australian Capital Territory,4178,0.92857,0.92614,26
China to ACT,China,ACT,Australian Capital Territory,4178,0.96429,0.93409,27
China to ACT,China,ACT,Australian Capital Territory,4178,1.0,0.93683,28
China to TAS,China,TAS,Tasmania,450,0.0,0.20712,0
China to TAS,China,TAS,Tasmania,450,0.03571,0.20997,1
China to TAS,China,TAS,Tasmania,450,0.07143,0.21823,2
China to TAS,China,TAS,Tasmania,450,0.10714,0.2315,3
China to TAS,China,TAS,Tasmania,450,0.14286,0.24934,4
China to TAS,China,TAS,Tasmania,450,0.17857,0.27136,5
China to TAS,China,TAS,Tasmania,450,0.21429,0.29712,6
China to TAS,China,TAS,Tasmania,450,0.25,0.32622,7
China to TAS,China,TAS,Tasmania,450,0.28571,0.35823,8
China to TAS,China,TAS,Tasmania,450,0.32143,0.39275,9
China to TAS,China,TAS,Tasmania,450,0.35714,0.42934,10
China to TAS,China,TAS,Tasmania,450,0.39286,0.46761,11
China to TAS,China,TAS,Tasmania,450,0.42857,0.50712,12
China to TAS,China,TAS,Tasmania,450,0.46429,0.54747,13
China to TAS,China,TAS,Tasmania,450,0.5,0.58823,14
China to TAS,China,TAS,Tasmania,450,0.53571,0.629,15
China to TAS,China,TAS,Tasmania,450,0.57143,0.66934,16
China to TAS,China,TAS,Tasmania,450,0.60714,0.70886,17
China to TAS,China,TAS,Tasmania,450,0.64286,0.74712,18
China to TAS,China,TAS,Tasmania,450,0.67857,0.78372,19
China to TAS,China,TAS,Tasmania,450,0.71429,0.81823,20
China to TAS,China,TAS,Tasmania,450,0.75,0.85024,21
China to TAS,China,TAS,Tasmania,450,0.78571,0.87934,22
China to TAS,China,TAS,Tasmania,450,0.82143,0.90511,23
China to TAS,China,TAS,Tasmania,450,0.85714,0.92712,24
China to TAS,China,TAS,Tasmania,450,0.89286,0.94497,25
China to TAS,China,TAS,Tasmania,450,0.92857,0.95823,26
China to TAS,China,TAS,Tasmania,450,0.96429,0.96649,27
China to TAS,China,TAS,Tasmania,450,1.0,0.96934,28
China to NT,China,NT,Northern Territory,204,0.0,0.20765,0
China to NT,China,NT,Northern Territory,204,0.03571,0.21059,1
China to NT,China,NT,Northern Territory,204,0.07143,0.21912,2
China to NT,China,NT,Northern Territory,204,0.10714,0.23281,3
China to NT,China,NT,Northern Territory,204,0.14286,0.25123,4
China to NT,China,NT,Northern Territory,204,0.17857,0.27396,5
China to NT,China,NT,Northern Territory,204,0.21429,0.30055,6
China to NT,China,NT,Northern Territory,204,0.25,0.33059,7
China to NT,China,NT,Northern Territory,204,0.28571,0.36364,8
China to NT,China,NT,Northern Territory,204,0.32143,0.39926,9
China to NT,China,NT,Northern Territory,204,0.35714,0.43704,10
China to NT,China,NT,Northern Territory,204,0.39286,0.47654,11
China to NT,China,NT,Northern Territory,204,0.42857,0.51733,12
China to NT,China,NT,Northern Territory,204,0.46429,0.55898,13
China to NT,China,NT,Northern Territory,204,0.5,0.60106,14
China to NT,China,NT,Northern Territory,204,0.53571,0.64314,15
China to NT,China,NT,Northern Territory,204,0.57143,0.68479,16
China to NT,China,NT,Northern Territory,204,0.60714,0.72558,17
China to NT,China,NT,Northern Territory,204,0.64286,0.76507,18
China to NT,China,NT,Northern Territory,204,0.67857,0.80285,19
China to NT,China,NT,Northern Territory,204,0.71429,0.83848,20
China to NT,China,NT,Northern Territory,204,0.75,0.87153,21
China to NT,China,NT,Northern Territory,204,0.78571,0.90156,22
China to NT,China,NT,Northern Territory,204,0.82143,0.92816,23
China to NT,China,NT,Northern Territory,204,0.85714,0.95088,24
China to NT,China,NT,Northern Territory,204,0.89286,0.96931,25
China to NT,China,NT,Northern Territory,204,0.92857,0.983,26
China to NT,China,NT,Northern Territory,204,0.96429,0.99153,27
China to NT,China,NT,Northern Territory,204,1.0,0.99447,28
India to NSW,India,NSW,New South Wales,24710,0.0,0.24569,0
India to NSW,India,NSW,New South Wales,24710,0.03571,0.2452,1
India to NSW,India,NSW,New South Wales,24710,0.07143,0.24379,2
India to NSW,India,NSW,New South Wales,24710,0.10714,0.24152,3
India to NSW,India,NSW,New South Wales,24710,0.14286,0.23846,4
India to NSW,India,NSW,New South Wales,24710,0.17857,0.23469,5
India to NSW,India,NSW,New South Wales,24710,0.21429,0.23028,6
India to NSW,India,NSW,New South Wales,24710,0.25,0.22529,7
India to NSW,India,NSW,New South Wales,24710,0.28571,0.21981,8
India to NSW,India,NSW,New South Wales,24710,0.32143,0.2139,9
India to NSW,India,NSW,New South Wales,24710,0.35714,0.20763,10
India to NSW,India,NSW,New South Wales,24710,0.39286,0.20107,11
India to NSW,India,NSW,New South Wales,24710,0.42857,0.19431,12
India to NSW,India,NSW,New South Wales,24710,0.46429,0.1874,13
India to NSW,India,NSW,New South Wales,24710,0.5,0.18041,14
India to NSW,India,NSW,New South Wales,24710,0.53571,0.17343,15
India to NSW,India,NSW,New South Wales,24710,0.57143,0.16652,16
India to NSW,India,NSW,New South Wales,24710,0.60714,0.15975,17
India to NSW,India,NSW,New South Wales,24710,0.64286,0.1532,18
India to NSW,India,NSW,New South Wales,24710,0.67857,0.14693,19
India to NSW,India,NSW,New South Wales,24710,0.71429,0.14102,20
India to NSW,India,NSW,New South Wales,24710,0.75,0.13553,21
India to NSW,India,NSW,New South Wales,24710,0.78571,0.13055,22
India to NSW,India,NSW,New South Wales,24710,0.82143,0.12614,23
India to NSW,India,NSW,New South Wales,24710,0.85714,0.12237,24
India to NSW,India,NSW,New South Wales,24710,0.89286,0.11931,25
India to NSW,India,NSW,New South Wales,24710,0.92857,0.11704,26
India to NSW,India,NSW,New South Wales,24710,0.96429,0.11562,27
India to NSW,India,NSW,New South Wales,24710,1.0,0.11514,28
India to VIC,India,VIC,Victoria,40846,0.0,0.29843,0
India to VIC,India,VIC,Victoria,40846,0.03571,0.299,1
India to VIC,India,VIC,Victoria,40846,0.07143,0.30065,2
India to VIC,India,VIC,Victoria,40846,0.10714,0.3033,3
India to VIC,India,VIC,Victoria,40846,0.14286,0.30686,4
India to VIC,India,VIC,Victoria,40846,0.17857,0.31126,5
India to VIC,India,VIC,Victoria,40846,0.21429,0.31641,6
India to VIC,India,VIC,Victoria,40846,0.25,0.32222,7
India to VIC,India,VIC,Victoria,40846,0.28571,0.32862,8
India to VIC,India,VIC,Victoria,40846,0.32143,0.33552,9
India to VIC,India,VIC,Victoria,40846,0.35714,0.34283,10
India to VIC,India,VIC,Victoria,40846,0.39286,0.35047,11
India to VIC,India,VIC,Victoria,40846,0.42857,0.35837,12
India to VIC,India,VIC,Victoria,40846,0.46429,0.36643,13
India to VIC,India,VIC,Victoria,40846,0.5,0.37458,14
India to VIC,India,VIC,Victoria,40846,0.53571,0.38272,15
India to VIC,India,VIC,Victoria,40846,0.57143,0.39078,16
India to VIC,India,VIC,Victoria,40846,0.60714,0.39868,17
India to VIC,India,VIC,Victoria,40846,0.64286,0.40632,18
India to VIC,India,VIC,Victoria,40846,0.67857,0.41363,19
India to VIC,India,VIC,Victoria,40846,0.71429,0.42053,20
India to VIC,India,VIC,Victoria,40846,0.75,0.42693,21
India to VIC,India,VIC,Victoria,40846,0.78571,0.43274,22
India to VIC,India,VIC,Victoria,40846,0.82143,0.43789,23
India to VIC,India,VIC,Victoria,40846,0.85714,0.44229,24
India to VIC,India,VIC,Victoria,40846,0.89286,0.44585,25
India to VIC,India,VIC,Victoria,40846,0.92857,0.4485,26
India to VIC,India,VIC,Victoria,40846,0.96429,0.45015,27
India to VIC,India,VIC,Victoria,40846,1.0,0.45072,28
India to QLD,India,QLD,Queensland,12228,0.0,0.34112,0
India to QLD,India,QLD,Queensland,12228,0.03571,0.34235,1
India to QLD,India,QLD,Queensland,12228,0.07143,0.34593,2
India to QLD,India,QLD,Queensland,12228,0.10714,0.35166,3
India to QLD,India,QLD,Queensland,12228,0.14286,0.35937,4
India to QLD,India,QLD,Queensland,12228,0.17857,0.36889,5
India to QLD,India,QLD,Queensland,12228,0.21429,0.38003,6
India to QLD,India,QLD,Queensland,12228,0.25,0.3926,7
India to QLD,India,QLD,Queensland,12228,0.28571,0.40644,8
India to QLD,India,QLD,Queensland,12228,0.32143,0.42136,9
India to QLD,India,QLD,Queensland,12228,0.35714,0.43718,10
India to QLD,India,QLD,Queensland,12228,0.39286,0.45372,11
India to QLD,India,QLD,Queensland,12228,0.42857,0.4708,12
India to QLD,India,QLD,Queensland,12228,0.46429,0.48824,13
India to QLD,India,QLD,Queensland,12228,0.5,0.50586,14
India to QLD,India,QLD,Queensland,12228,0.53571,0.52348,15
India to QLD,India,QLD,Queensland,12228,0.57143,0.54092,16
India to QLD,India,QLD,Queensland,12228,0.60714,0.558,17
India to QLD,India,QLD,Queensland,12228,0.64286,0.57454,18
India to QLD,India,QLD,Queensland,12228,0.67857,0.59035,19
India to QLD,India,QLD,Queensland,12228,0.71429,0.60527,20
India to QLD,India,QLD,Queensland,12228,0.75,0.61911,21
India to QLD,India,QLD,Queensland,12228,0.78571,0.63169,22
India to QLD,India,QLD,Queensland,12228,0.82143,0.64282,23
India to QLD,India,QLD,Queensland,12228,0.85714,0.65234,24
India to QLD,India,QLD,Queensland,12228,0.89286,0.66005,25
India to QLD,India,QLD,Queensland,12228,0.92857,0.66579,26
India to QLD,India,QLD,Queensland,12228,0.96429,0.66936,27
India to QLD,India,QLD,Queensland,12228,1.0,0.67059,28
India to WA,India,WA,Western Australia,7637,0.0,0.3571,0
India to WA,India,WA,Western Australia,7637,0.03571,0.35872,1
India to WA,India,WA,Western Australia,7637,0.07143,0.36342,2
India to WA,India,WA,Western Australia,7637,0.10714,0.37095,3
India to WA,India,WA,Western Australia,7637,0.14286,0.3811,4
India to WA,India,WA,Western Australia,7637,0.17857,0.39361,5
India to WA,India,WA,Western Australia,7637,0.21429,0.40824,6
India to WA,India,WA,Western Australia,7637,0.25,0.42478,7
India to WA,India,WA,Western Australia,7637,0.28571,0.44297,8
India to WA,India,WA,Western Australia,7637,0.32143,0.46258,9
India to WA,India,WA,Western Australia,7637,0.35714,0.48338,10
India to WA,India,WA,Western Australia,7637,0.39286,0.50512,11
India to WA,India,WA,Western Australia,7637,0.42857,0.52757,12
India to WA,India,WA,Western Australia,7637,0.46429,0.5505,13
India to WA,India,WA,Western Australia,7637,0.5,0.57366,14
India to WA,India,WA,Western Australia,7637,0.53571,0.59683,15
India to WA,India,WA,Western Australia,7637,0.57143,0.61975,16
India to WA,India,WA,Western Australia,7637,0.60714,0.64221,17
India to WA,India,WA,Western Australia,7637,0.64286,0.66395,18
India to WA,India,WA,Western Australia,7637,0.67857,0.68475,19
India to WA,India,WA,Western Australia,7637,0.71429,0.70436,20
India to WA,India,WA,Western Australia,7637,0.75,0.72255,21
India to WA,India,WA,Western Australia,7637,0.78571,0.73908,22
India to WA,India,WA,Western Australia,7637,0.82143,0.75372,23
India to WA,India,WA,Western Australia,7637,0.85714,0.76623,24
India to WA,India,WA,Western Australia,7637,0.89286,0.77637,25
India to WA,India,WA,Western Australia,7637,0.92857,0.78391,26
India to WA,India,WA,Western Australia,7637,0.96429,0.78861,27
India to WA,India,WA,Western Australia,7637,1.0,0.79022,28
India to SA,India,SA,South Australia,8182,0.0,0.36983,0
India to SA,India,SA,South Australia,8182,0.03571,0.37174,1
India to SA,India,SA,South Australia,8182,0.07143,0.3773,2
India to SA,India,SA,South Australia,8182,0.10714,0.38621,3
India to SA,India,SA,South Australia,8182,0.14286,0.3982,4
India to SA,India,SA,South Australia,8182,0.17857,0.41299,5
India to SA,India,SA,South Australia,8182,0.21429,0.4303,6
India to SA,India,SA,South Australia,8182,0.25,0.44985,7
India to SA,India,SA,South Australia,8182,0.28571,0.47136,8
India to SA,India,SA,South Australia,8182,0.32143,0.49455,9
India to SA,India,SA,South Australia,8182,0.35714,0.51914,10
India to SA,India,SA,South Australia,8182,0.39286,0.54485,11
India to SA,India,SA,South Australia,8182,0.42857,0.5714,12
India to SA,India,SA,South Australia,8182,0.46429,0.59851,13
India to SA,India,SA,South Australia,8182,0.5,0.6259,14
India to SA,India,SA,South Australia,8182,0.53571,0.65329,15
India to SA,India,SA,South Australia,8182,0.57143,0.6804,16
India to SA,India,SA,South Australia,8182,0.60714,0.70695,17
India to SA,India,SA,South Australia,8182,0.64286,0.73266,18
India to SA,India,SA,South Australia,8182,0.67857,0.75725,19
India to SA,India,SA,South Australia,8182,0.71429,0.78044,20
India to SA,India,SA,South Australia,8182,0.75,0.80195,21
India to SA,India,SA,South Australia,8182,0.78571,0.8215,22
India to SA,India,SA,South Australia,8182,0.82143,0.83881,23
India to SA,India,SA,South Australia,8182,0.85714,0.8536,24
India to SA,India,SA,South Australia,8182,0.89286,0.86559,25
India to SA,India,SA,South Australia,8182,0.92857,0.87451,26
India to SA,India,SA,South Australia,8182,0.96429,0.88006,27
India to SA,India,SA,South Australia,8182,1.0,0.88197,28
India to ACT,India,ACT,Australian Capital Territory,2013,0.0,0.37803,0
India to ACT,India,ACT,Australian Capital Territory,2013,0.03571,0.38014,1
India to ACT,India,ACT,Australian Capital Territory,2013,0.07143,0.38625,2
India to ACT,India,ACT,Australian Capital Territory,2013,0.10714,0.39605,3
